"hf" "hm" "C" "r" "sf" "sm" "Poly" "eigPoly" "agree"
0.5 0.5 0 0.5 0.0627413699403405 0.602839768165722 0 0 1
0.5 0.5 0 0.5 0.445429692743346 0.930442828917876 1 1 1
0.5 0.5 0 0.5 0.0167406473774463 0.882933834800497 0 0 1
0.5 0.5 0 0.5 0.658250262727961 0.392379718832672 1 1 1
0.5 0.5 0 0.5 0.890603827545419 0.816798639949411 1 1 1
0.5 0.5 0 0.5 0.443877088371664 0.834335856372491 1 1 1
0.5 0.5 0 0.5 0.0570324959699064 0.868512334767729 0 0 1
0.5 0.5 0 0.5 0.303245899267495 0.624057545559481 1 1 1
0.5 0.5 0 0.5 0.621530670905486 0.908689109841362 1 1 1
0.5 0.5 0 0.5 0.00722585339099169 0.7165080930572 0 0 1
0.5 0.5 0 0.5 0.314704459393397 0.0494041792117059 0 0 1
0.5 0.5 0 0.5 0.401406637392938 0.183738791383803 0 0 1
0.5 0.5 0 0.5 0.895966880954802 0.0600413768552244 0 0 1
0.5 0.5 0 0.5 0.124547008192167 0.326753836125135 1 1 1
0.5 0.5 0 0.5 0.487084795255214 0.988883038284257 1 1 1
0.5 0.5 0 0.5 0.137542781420052 0.877705490682274 0 0 1
0.5 0.5 0 0.5 0.76287112548016 0.333330467808992 0 0 1
0.5 0.5 0 0.5 0.639410352567211 0.012827658560127 0 0 1
0.5 0.5 0 0.5 0.937555684009567 0.75683672982268 1 1 1
0.5 0.5 0 0.5 0.578775878064334 0.919182586250827 1 1 1
0.5 0.5 0 0.5 0.986587461316958 0.837520802859217 1 1 1
0.5 0.5 0 0.5 0.589621225139126 0.196470336988568 0 0 1
0.5 0.5 0 0.5 0.847390990471467 0.106932154390961 0 0 1
0.5 0.5 0 0.5 0.544704866828397 0.893826321233064 1 1 1
0.5 0.5 0 0.5 0.210321897873655 0.597283988958225 1 1 1
0.5 0.5 0 0.5 0.0889035987202078 0.151904811151326 1 1 1
0.5 0.5 0 0.5 0.572961336001754 0.116936709964648 0 0 1
0.5 0.5 0 0.5 0.196936265798286 0.00199433579109609 0 0 1
0.5 0.5 0 0.5 0.611277779797092 0.925790099659935 1 1 1
0.5 0.5 0 0.5 0.924843449844047 0.907016143202782 1 1 1
0.5 0.5 0 0.5 0.536352354334667 0.304834976326674 1 1 1
0.5 0.5 0 0.5 0.0547957238741219 0.351468558656052 0 0 1
0.5 0.5 0 0.5 0.863918991060928 0.892789637902752 1 1 1
0.5 0.5 0 0.5 0.190749974455684 0.529135901015252 1 1 1
0.5 0.5 0 0.5 0.530759594403207 0.484799163648859 1 1 1
0.5 0.5 0 0.5 0.91507428442128 0.412026224657893 1 1 1
0.5 0.5 0 0.5 0.135659371968359 0.240426381584257 1 1 1
0.5 0.5 0 0.5 0.953187005361542 0.575386768439785 1 1 1
0.5 0.5 0 0.5 0.851330693112686 0.0649376234505326 0 0 1
0.5 0.5 0 0.5 0.134584600804374 0.744507517665625 0 0 1
0.5 0.5 0 0.5 0.951218559639528 0.324855342973024 0 0 1
0.5 0.5 0 0.5 0.790216016117483 0.174048840999603 0 0 1
0.5 0.5 0 0.5 0.399547911714762 0.0498915461357683 0 0 1
0.5 0.5 0 0.5 0.576416857773438 0.692365003516898 1 1 1
0.5 0.5 0 0.5 0.982331851264462 0.900281869806349 1 1 1
0.5 0.5 0 0.5 0.35619975021109 0.0702206089626998 0 0 1
0.5 0.5 0 0.5 0.127530976431444 0.611195507692173 0 0 1
0.5 0.5 0 0.5 0.126999825006351 0.697521973634139 0 0 1
0.5 0.5 0 0.5 0.402374625904486 0.726368129020557 1 1 1
0.5 0.5 0 0.5 0.360301975859329 0.968999152304605 1 1 1
0.5 0.5 0 0.5 0.598145120078698 0.265503332251683 0 0 1
0.5 0.5 0 0.5 0.929495513439178 0.0586701170541346 0 0 1
0.5 0.5 0 0.5 0.388823088025674 0.667090821778402 1 1 1
0.5 0.5 0 0.5 0.686359538231045 0.581799874547869 1 1 1
0.5 0.5 0 0.5 0.936288969358429 0.202888001920655 0 0 1
0.5 0.5 0 0.5 0.0555549142882228 0.82118031848222 0 0 1
0.5 0.5 0 0.5 0.687960159732029 0.599555945722386 1 1 1
0.5 0.5 0 0.5 0.830479573458433 0.97122971736826 1 1 1
0.5 0.5 0 0.5 0.641500839963555 0.686079830862582 1 1 1
0.5 0.5 0 0.5 0.952230400405824 0.931945809628814 1 1 1
