"hf" "hm" "C" "r" "sf" "sm" "Poly" "eigPoly" "agree"
0.5 0.5 0 0.5 0.150081699946895 0.0641455263830721 0 0 1
0.5 0.5 0 0.5 0.0661982353776693 0.00255781668238342 0 0 1
0.5 0.5 0 0.5 0.0737675304990262 0.767078035976738 0 0 1
0.5 0.5 0 0.5 0.104258644860238 0.0724581817630678 0 0 1
0.5 0.5 0 0.5 0.260355579201132 0.43146447930485 0 1 0
0.5 0.5 0 0.5 0.17360525066033 0.701813155785203 0 0 1
0.5 0.5 0 0.5 0.196567334467545 0.20488662389107 1 0 0
0.5 0.5 0 0.5 0.532277135644108 0.126575343310833 0 0 1
0.5 0.5 0 0.5 0.779980768915266 0.884145386284217 1 1 1
0.5 0.5 0 0.5 0.802234632428735 0.658463669475168 1 1 1
0.5 0.5 0 0.5 0.847593938466161 0.149514226010069 0 0 1
0.5 0.5 0 0.5 0.871013207128271 0.234099943423644 0 0 1
0.5 0.5 0 0.5 0.745930909877643 0.929024821845815 1 1 1
0.5 0.5 0 0.5 0.333132749889046 0.947503949282691 0 0 1
0.5 0.5 0 0.5 0.215078845154494 0.284307641675696 1 1 1
0.5 0.5 0 0.5 0.899090202292427 0.264392777578905 0 0 1
0.5 0.5 0 0.5 0.812958714552224 0.996229059062898 1 1 1
0.5 0.5 0 0.5 0.262257065623999 0.660041121765971 0 0 1
0.5 0.5 0 0.5 0.459728991379961 0.292864490300417 0 0 1
0.5 0.5 0 0.5 0.190971055533737 0.392004850553349 0 1 0
0.5 0.5 0 0.5 0.140239716041833 0.764822907513008 0 0 1
0.5 0.5 0 0.5 0.861859428463504 0.556250084890053 1 0 0
0.5 0.5 0 0.5 0.113741015084088 0.489030554657802 0 0 1
0.5 0.5 0 0.5 0.981134093366563 0.119691446656361 0 0 1
0.5 0.5 0 0.5 0.654033620841801 0.314305758103728 0 0 1
0.5 0.5 0 0.5 0.0241312505677342 0.209318352164701 0 0 1
0.5 0.5 0 0.5 0.225226515438408 0.866330737946555 0 0 1
0.5 0.5 0 0.5 0.902958415448666 0.984608242986724 1 1 1
0.5 0.5 0 0.5 0.437101951800287 0.32624744460918 1 0 0
0.5 0.5 0 0.5 0.785684493836015 0.525817956775427 1 0 0
0.5 0.5 0 0.5 0.770952105522156 0.623747428646311 1 1 1
0.5 0.5 0 0.5 0.484134094556794 0.740213518263772 1 1 1
0.5 0.5 0 0.5 0.870187664637342 0.2090772932861 0 0 1
0.5 0.5 0 0.5 0.133752985624596 0.429205284221098 0 0 1
0.5 0.5 0 0.5 0.0474434127099812 0.655090136453509 0 0 1
0.5 0.5 0 0.5 0.0354235561098903 0.644378908444196 0 0 1
0.5 0.5 0 0.5 0.512321208836511 0.538061973871663 1 1 1
0.5 0.5 0 0.5 0.397544506937265 0.170882532838732 0 0 1
0.5 0.5 0 0.5 0.222110172035173 0.771896528778598 0 0 1
0.5 0.5 0 0.5 0.96030883374624 0.679560111602768 1 1 1
0.5 0.5 0 0.5 0.376268314896151 0.91758421016857 0 1 0
