"hf" "hm" "C" "r" "PrP" "rPrP"
0.5 0.5 0.7 0 0.4168 0.158633333333333
0.5 0.5 0.7 0.01 0.4083 0.150133333333333
0.5 0.5 0.7 0.02 0.402466666666667 0.1443
0.5 0.5 0.7 0.03 0.3969 0.138733333333333
0.5 0.5 0.7 0.04 0.391533333333333 0.133366666666667
0.5 0.5 0.7 0.05 0.386766666666667 0.1286
0.5 0.5 0.7 0.06 0.382733333333333 0.124566666666667
0.5 0.5 0.7 0.07 0.3795 0.121333333333333
0.5 0.5 0.7 0.08 0.3759 0.117733333333333
0.5 0.5 0.7 0.09 0.372666666666667 0.1145
0.5 0.5 0.7 0.1 0.37 0.111833333333333
0.5 0.5 0.7 0.11 0.367466666666667 0.1093
0.5 0.5 0.7 0.12 0.365633333333333 0.107466666666667
0.5 0.5 0.7 0.13 0.3636 0.105433333333333
0.5 0.5 0.7 0.14 0.3621 0.103933333333333
0.5 0.5 0.7 0.15 0.360033333333333 0.101866666666667
0.5 0.5 0.7 0.16 0.358866666666667 0.1007
0.5 0.5 0.7 0.17 0.357866666666667 0.0997
0.5 0.5 0.7 0.18 0.356666666666667 0.0985
0.5 0.5 0.7 0.19 0.355366666666667 0.0972
0.5 0.5 0.7 0.2 0.353733333333333 0.0955666666666667
0.5 0.5 0.7 0.21 0.352766666666667 0.0946
0.5 0.5 0.7 0.22 0.351433333333333 0.0932666666666667
0.5 0.5 0.7 0.23 0.3503 0.0921333333333333
0.5 0.5 0.7 0.24 0.349166666666667 0.091
0.5 0.5 0.7 0.25 0.347833333333333 0.0896666666666667
0.5 0.5 0.7 0.26 0.346933333333333 0.0887666666666667
0.5 0.5 0.7 0.27 0.345733333333333 0.0875666666666667
0.5 0.5 0.7 0.28 0.344633333333333 0.0864666666666667
0.5 0.5 0.7 0.29 0.343566666666667 0.0854
0.5 0.5 0.7 0.3 0.342666666666667 0.0845
0.5 0.5 0.7 0.31 0.341633333333333 0.0834666666666667
0.5 0.5 0.7 0.32 0.340633333333333 0.0824666666666667
0.5 0.5 0.7 0.33 0.339633333333333 0.0814666666666667
0.5 0.5 0.7 0.34 0.3388 0.0806333333333333
0.5 0.5 0.7 0.35 0.3378 0.0796333333333333
0.5 0.5 0.7 0.36 0.336733333333333 0.0785666666666667
0.5 0.5 0.7 0.37 0.336033333333333 0.0778666666666667
0.5 0.5 0.7 0.38 0.334966666666667 0.0768
0.5 0.5 0.7 0.39 0.3341 0.0759333333333333
0.5 0.5 0.7 0.4 0.333266666666667 0.0751
0.5 0.5 0.7 0.41 0.332433333333333 0.0742666666666667
0.5 0.5 0.7 0.42 0.3313 0.0731333333333333
0.5 0.5 0.7 0.43 0.330166666666667 0.072
0.5 0.5 0.7 0.44 0.329566666666667 0.0714
0.5 0.5 0.7 0.45 0.329066666666667 0.0709
0.5 0.5 0.7 0.46 0.328 0.0698333333333333
0.5 0.5 0.7 0.47 0.327266666666667 0.0691
0.5 0.5 0.7 0.48 0.326133333333333 0.0679666666666667
0.5 0.5 0.7 0.49 0.325366666666667 0.0672
0.5 0.5 0.7 0.5 0.3247 0.0665333333333333
