"hf" "hm" "C" "r" "PrP" "rPrP"
0.25 0.25 0.9 0 0.2994 0.154933333333333
0.25 0.25 0.9 0.01 0.296633333333333 0.152166666666667
0.25 0.25 0.9 0.02 0.293666666666667 0.1492
0.25 0.25 0.9 0.03 0.2921 0.147633333333333
0.25 0.25 0.9 0.04 0.290566666666667 0.1461
0.25 0.25 0.9 0.05 0.288366666666667 0.1439
0.25 0.25 0.9 0.06 0.286533333333333 0.142066666666667
0.25 0.25 0.9 0.07 0.285033333333333 0.140566666666667
0.25 0.25 0.9 0.08 0.283833333333333 0.139366666666667
0.25 0.25 0.9 0.09 0.282833333333333 0.138366666666667
0.25 0.25 0.9 0.1 0.281566666666667 0.1371
0.25 0.25 0.9 0.11 0.280366666666667 0.1359
0.25 0.25 0.9 0.12 0.279366666666667 0.1349
0.25 0.25 0.9 0.13 0.278033333333333 0.133566666666667
0.25 0.25 0.9 0.14 0.277166666666667 0.1327
0.25 0.25 0.9 0.15 0.276366666666667 0.1319
0.25 0.25 0.9 0.16 0.275566666666667 0.1311
0.25 0.25 0.9 0.17 0.2748 0.130333333333333
0.25 0.25 0.9 0.18 0.273966666666667 0.1295
0.25 0.25 0.9 0.19 0.273066666666667 0.1286
0.25 0.25 0.9 0.2 0.272233333333333 0.127766666666667
0.25 0.25 0.9 0.21 0.271533333333333 0.127066666666667
0.25 0.25 0.9 0.22 0.2707 0.126233333333333
0.25 0.25 0.9 0.23 0.269633333333333 0.125166666666667
0.25 0.25 0.9 0.24 0.268833333333333 0.124366666666667
0.25 0.25 0.9 0.25 0.267933333333333 0.123466666666667
0.25 0.25 0.9 0.26 0.267333333333333 0.122866666666667
0.25 0.25 0.9 0.27 0.266666666666667 0.1222
0.25 0.25 0.9 0.28 0.265833333333333 0.121366666666667
0.25 0.25 0.9 0.29 0.265266666666667 0.1208
0.25 0.25 0.9 0.3 0.264766666666667 0.1203
0.25 0.25 0.9 0.31 0.2641 0.119633333333333
0.25 0.25 0.9 0.32 0.263566666666667 0.1191
0.25 0.25 0.9 0.33 0.262866666666667 0.1184
0.25 0.25 0.9 0.34 0.262566666666667 0.1181
0.25 0.25 0.9 0.35 0.261833333333333 0.117366666666667
0.25 0.25 0.9 0.36 0.2612 0.116733333333333
0.25 0.25 0.9 0.37 0.260633333333333 0.116166666666667
0.25 0.25 0.9 0.38 0.260033333333333 0.115566666666667
0.25 0.25 0.9 0.39 0.259666666666667 0.1152
0.25 0.25 0.9 0.4 0.258966666666667 0.1145
0.25 0.25 0.9 0.41 0.258466666666667 0.114
0.25 0.25 0.9 0.42 0.257733333333333 0.113266666666667
0.25 0.25 0.9 0.43 0.257066666666667 0.1126
0.25 0.25 0.9 0.44 0.2565 0.112033333333333
0.25 0.25 0.9 0.45 0.2561 0.111633333333333
0.25 0.25 0.9 0.46 0.2555 0.111033333333333
0.25 0.25 0.9 0.47 0.254933333333333 0.110466666666667
0.25 0.25 0.9 0.48 0.2543 0.109833333333333
0.25 0.25 0.9 0.49 0.2537 0.109233333333333
0.25 0.25 0.9 0.5 0.253166666666667 0.1087
