"hf" "hm" "C" "r" "PrP" "rPrP"
0.25 0.25 0.8 0 0.411233333333333 0.1617
0.25 0.25 0.8 0.01 0.4051 0.155566666666667
0.25 0.25 0.8 0.02 0.400166666666667 0.150633333333333
0.25 0.25 0.8 0.03 0.3959 0.146366666666667
0.25 0.25 0.8 0.04 0.3922 0.142666666666667
0.25 0.25 0.8 0.05 0.3883 0.138766666666667
0.25 0.25 0.8 0.06 0.384633333333333 0.1351
0.25 0.25 0.8 0.07 0.3816 0.132066666666667
0.25 0.25 0.8 0.08 0.378833333333333 0.1293
0.25 0.25 0.8 0.09 0.3765 0.126966666666667
0.25 0.25 0.8 0.1 0.3745 0.124966666666667
0.25 0.25 0.8 0.11 0.372433333333333 0.1229
0.25 0.25 0.8 0.12 0.370933333333333 0.1214
0.25 0.25 0.8 0.13 0.369333333333333 0.1198
0.25 0.25 0.8 0.14 0.367766666666667 0.118233333333333
0.25 0.25 0.8 0.15 0.366633333333333 0.1171
0.25 0.25 0.8 0.16 0.3652 0.115666666666667
0.25 0.25 0.8 0.17 0.3637 0.114166666666667
0.25 0.25 0.8 0.18 0.361933333333333 0.1124
0.25 0.25 0.8 0.19 0.360033333333333 0.1105
0.25 0.25 0.8 0.2 0.358333333333333 0.1088
0.25 0.25 0.8 0.21 0.356733333333333 0.1072
0.25 0.25 0.8 0.22 0.355566666666667 0.106033333333333
0.25 0.25 0.8 0.23 0.353966666666667 0.104433333333333
0.25 0.25 0.8 0.24 0.352866666666667 0.103333333333333
0.25 0.25 0.8 0.25 0.351333333333333 0.1018
0.25 0.25 0.8 0.26 0.350233333333333 0.1007
0.25 0.25 0.8 0.27 0.348933333333333 0.0994
0.25 0.25 0.8 0.28 0.347766666666667 0.0982333333333333
0.25 0.25 0.8 0.29 0.346866666666667 0.0973333333333333
0.25 0.25 0.8 0.3 0.345633333333333 0.0961
0.25 0.25 0.8 0.31 0.344633333333333 0.0951
0.25 0.25 0.8 0.32 0.343666666666667 0.0941333333333333
0.25 0.25 0.8 0.33 0.3428 0.0932666666666667
0.25 0.25 0.8 0.34 0.3417 0.0921666666666667
0.25 0.25 0.8 0.35 0.3411 0.0915666666666667
0.25 0.25 0.8 0.36 0.339966666666667 0.0904333333333333
0.25 0.25 0.8 0.37 0.338966666666667 0.0894333333333333
0.25 0.25 0.8 0.38 0.337733333333333 0.0882
0.25 0.25 0.8 0.39 0.336666666666667 0.0871333333333333
0.25 0.25 0.8 0.4 0.3358 0.0862666666666667
0.25 0.25 0.8 0.41 0.334633333333333 0.0851
0.25 0.25 0.8 0.42 0.333933333333333 0.0844
0.25 0.25 0.8 0.43 0.333133333333333 0.0836
0.25 0.25 0.8 0.44 0.332166666666667 0.0826333333333333
0.25 0.25 0.8 0.45 0.331266666666667 0.0817333333333333
0.25 0.25 0.8 0.46 0.330133333333333 0.0806
0.25 0.25 0.8 0.47 0.329166666666667 0.0796333333333333
0.25 0.25 0.8 0.48 0.328366666666667 0.0788333333333333
0.25 0.25 0.8 0.49 0.3272 0.0776666666666667
0.25 0.25 0.8 0.5 0.3266 0.0770666666666667
