"hf" "hm" "C" "r" "PrP" "rPrP"
0.5 0.5 0.8 0 0.5134 0.304
0.5 0.5 0.8 0.01 0.4984 0.2962
0.5 0.5 0.8 0.02 0.5015 0.2955
0.5 0.5 0.8 0.03 0.4947 0.2915
0.5 0.5 0.8 0.04 0.4938 0.2851
0.5 0.5 0.8 0.05 0.4857 0.2806
0.5 0.5 0.8 0.06 0.4856 0.2807
0.5 0.5 0.8 0.07 0.4873 0.2828
0.5 0.5 0.8 0.08 0.4745 0.2733
0.5 0.5 0.8 0.09 0.4769 0.2734
0.5 0.5 0.8 0.1 0.4817 0.2749
0.5 0.5 0.8 0.11 0.4746 0.2688
0.5 0.5 0.8 0.12 0.4567 0.2547
0.5 0.5 0.8 0.13 0.4719 0.2694
0.5 0.5 0.8 0.14 0.4651 0.2626
0.5 0.5 0.8 0.15 0.4685 0.2569
0.5 0.5 0.8 0.16 0.4691 0.2631
0.5 0.5 0.8 0.17 0.4664 0.2634
0.5 0.5 0.8 0.18 0.4543 0.2468
0.5 0.5 0.8 0.19 0.4678 0.2524
0.5 0.5 0.8 0.2 0.4673 0.2575
0.5 0.5 0.8 0.21 0.47 0.2554
0.5 0.5 0.8 0.22 0.4587 0.25
0.5 0.5 0.8 0.23 0.4647 0.256
0.5 0.5 0.8 0.24 0.4639 0.2576
0.5 0.5 0.8 0.25 0.4555 0.2489
0.5 0.5 0.8 0.26 0.4581 0.247
0.5 0.5 0.8 0.27 0.4513 0.2426
0.5 0.5 0.8 0.28 0.4476 0.2475
0.5 0.5 0.8 0.29 0.4579 0.2483
0.5 0.5 0.8 0.3 0.4517 0.2422
0.5 0.5 0.8 0.31 0.4536 0.2395
0.5 0.5 0.8 0.32 0.4447 0.2453
0.5 0.5 0.8 0.33 0.4524 0.2432
0.5 0.5 0.8 0.34 0.4406 0.2326
0.5 0.5 0.8 0.35 0.4529 0.2413
0.5 0.5 0.8 0.36 0.4509 0.2385
0.5 0.5 0.8 0.37 0.4419 0.2299
0.5 0.5 0.8 0.38 0.439 0.2362
0.5 0.5 0.8 0.39 0.4449 0.2347
0.5 0.5 0.8 0.4 0.4474 0.2277
0.5 0.5 0.8 0.41 0.4433 0.2311
0.5 0.5 0.8 0.42 0.4393 0.2258
0.5 0.5 0.8 0.43 0.4421 0.2213
0.5 0.5 0.8 0.44 0.4388 0.2257
0.5 0.5 0.8 0.45 0.4415 0.2245
0.5 0.5 0.8 0.46 0.4441 0.2297
0.5 0.5 0.8 0.47 0.4403 0.2267
0.5 0.5 0.8 0.48 0.4384 0.2182
0.5 0.5 0.8 0.49 0.4317 0.22
0.5 0.5 0.8 0.5 0.4285 0.2197
