"hf" "hm" "C" "r" "PrP" "rPrP"
0.5 0.5 0.2 0 0.4893 0.117533333333333
0.5 0.5 0.2 0.01 0.4742 0.102433333333333
0.5 0.5 0.2 0.02 0.462633333333333 0.0908666666666667
0.5 0.5 0.2 0.03 0.452 0.0802333333333333
0.5 0.5 0.2 0.04 0.442033333333333 0.0702666666666667
0.5 0.5 0.2 0.05 0.434633333333333 0.0628666666666667
0.5 0.5 0.2 0.06 0.4279 0.0561333333333333
0.5 0.5 0.2 0.07 0.4216 0.0498333333333333
0.5 0.5 0.2 0.08 0.416633333333333 0.0448666666666667
0.5 0.5 0.2 0.09 0.4117 0.0399333333333333
0.5 0.5 0.2 0.1 0.407266666666667 0.0355
0.5 0.5 0.2 0.11 0.4035 0.0317333333333333
0.5 0.5 0.2 0.12 0.4002 0.0284333333333333
0.5 0.5 0.2 0.13 0.396866666666667 0.0251
0.5 0.5 0.2 0.14 0.394366666666667 0.0226
0.5 0.5 0.2 0.15 0.391966666666667 0.0202
0.5 0.5 0.2 0.16 0.3898 0.0180333333333333
0.5 0.5 0.2 0.17 0.388 0.0162333333333333
0.5 0.5 0.2 0.18 0.3861 0.0143333333333333
0.5 0.5 0.2 0.19 0.3846 0.0128333333333333
0.5 0.5 0.2 0.2 0.3835 0.0117333333333333
0.5 0.5 0.2 0.21 0.382233333333333 0.0104666666666667
0.5 0.5 0.2 0.22 0.381066666666667 0.0093
0.5 0.5 0.2 0.23 0.3798 0.00803333333333333
0.5 0.5 0.2 0.24 0.378833333333333 0.00706666666666667
0.5 0.5 0.2 0.25 0.377933333333333 0.00616666666666667
0.5 0.5 0.2 0.26 0.3769 0.00513333333333333
0.5 0.5 0.2 0.27 0.3758 0.00403333333333333
0.5 0.5 0.2 0.28 0.3751 0.00333333333333333
0.5 0.5 0.2 0.29 0.374533333333333 0.00276666666666667
0.5 0.5 0.2 0.3 0.373866666666667 0.0021
0.5 0.5 0.2 0.31 0.373566666666667 0.0018
0.5 0.5 0.2 0.32 0.373266666666667 0.0015
0.5 0.5 0.2 0.33 0.372866666666667 0.0011
0.5 0.5 0.2 0.34 0.372766666666667 0.001
0.5 0.5 0.2 0.35 0.372433333333333 0.000666666666666667
0.5 0.5 0.2 0.36 0.3721 0.000333333333333333
0.5 0.5 0.2 0.37 0.371966666666667 2e-04
0.5 0.5 0.2 0.38 0.371766666666667 0
0.5 0.5 0.2 0.39 0.371766666666667 0
0.5 0.5 0.2 0.4 0.371766666666667 0
0.5 0.5 0.2 0.41 0.371766666666667 0
0.5 0.5 0.2 0.42 0.371766666666667 0
0.5 0.5 0.2 0.43 0.371766666666667 0
0.5 0.5 0.2 0.44 0.371766666666667 0
0.5 0.5 0.2 0.45 0.371766666666667 0
0.5 0.5 0.2 0.46 0.371766666666667 0
0.5 0.5 0.2 0.47 0.371766666666667 0
0.5 0.5 0.2 0.48 0.371766666666667 0
0.5 0.5 0.2 0.49 0.371766666666667 0
0.5 0.5 0.2 0.5 0.371766666666667 0
