"hf" "hm" "C" "r" "PrP" "rPrP"
0.5 0.5 0.5 0 0.532 0.224
0.5 0.5 0.5 0.05 0.4948 0.1868
0.5 0.5 0.5 0.1 0.4638 0.1558
0.5 0.5 0.5 0.15 0.4468 0.1388
0.5 0.5 0.5 0.2 0.4302 0.1222
0.5 0.5 0.5 0.25 0.4171 0.1091
0.5 0.5 0.5 0.3 0.4055 0.0975
0.5 0.5 0.5 0.35 0.3954 0.0871
0.5 0.5 0.5 0.4 0.3919 0.0838
0.5 0.5 0.5 0.45 0.3877 0.0797
0.5 0.5 0.5 0.5 0.3812 0.073
