"hf" "hm" "C" "r" "PrP" "rPrP"
0.5 0.5 0 0 0.423242324232423 0.0813081308130813
0.5 0.5 0 0.01 0.488748874887489 0.0883088308830883
0.5 0.5 0 0.02 0.482348234823482 0.0702070207020702
0.5 0.5 0 0.03 0.484848484848485 0.0871087108710871
0.5 0.5 0 0.04 0.441544154415442 0.0403040304030403
0.5 0.5 0 0.05 0.397939793979398 0.0471047104710471
0.5 0.5 0 0.06 0.472147214721472 0.0406040604060406
0.5 0.5 0 0.07 0.372237223722372 0.0297029702970297
0.5 0.5 0 0.08 0.392439243924392 0.0273027302730273
0.5 0.5 0 0.09 0.370837083708371 0.0152015201520152
0.5 0.5 0 0.1 0.410641064106411 0.0163016301630163
0.5 0.5 0 0.11 0.395339533953395 0.0102010201020102
0.5 0.5 0 0.12 0.328432843284328 0.0071007100710071
0.5 0.5 0 0.13 0.391439143914391 0.0097009700970097
0.5 0.5 0 0.14 0.342834283428343 0.0071007100710071
0.5 0.5 0 0.15 0.4003400340034 0.001000100010001
0.5 0.5 0 0.16 0.357935793579358 0.0033003300330033
0.5 0.5 0 0.17 0.373037303730373 0.0007000700070007
0.5 0.5 0 0.18 0.383238323832383 0.0006000600060006
0.5 0.5 0 0.19 0.394639463946395 0.0007000700070007
0.5 0.5 0 0.2 0.332333233323332 0
0.5 0.5 0 0.21 0.32993299329933 0
0.5 0.5 0 0.22 0.403040304030403 0
0.5 0.5 0 0.23 0.381838183818382 0
0.5 0.5 0 0.24 0.419141914191419 0
0.5 0.5 0 0.25 0.303630363036304 0
0.5 0.5 0 0.26 0.390839083908391 0
0.5 0.5 0 0.27 0.363336333633363 0
0.5 0.5 0 0.28 0.334733473347335 0
0.5 0.5 0 0.29 0.424942494249425 0
0.5 0.5 0 0.3 0.395739573957396 0
0.5 0.5 0 0.31 0.4002400240024 0
0.5 0.5 0 0.32 0.376837683768377 0
0.5 0.5 0 0.33 0.437243724372437 0
0.5 0.5 0 0.34 0.455245524552455 0
0.5 0.5 0 0.35 0.352535253525353 0
0.5 0.5 0 0.36 0.339433943394339 0
0.5 0.5 0 0.37 0.344434443444344 0
0.5 0.5 0 0.38 0.421242124212421 0
0.5 0.5 0 0.39 0.381638163816382 0
0.5 0.5 0 0.4 0.360736073607361 0
0.5 0.5 0 0.41 0.344734473447345 0
0.5 0.5 0 0.42 0.385638563856386 0
0.5 0.5 0 0.43 0.383438343834383 0
0.5 0.5 0 0.44 0.388538853885389 0
0.5 0.5 0 0.45 0.374337433743374 0
0.5 0.5 0 0.46 0.492349234923492 0
0.5 0.5 0 0.47 0.411441144114411 0
0.5 0.5 0 0.48 0.353635363536354 0
0.5 0.5 0 0.49 0.3995399539954 0
0.5 0.5 0 0.5 0.393039303930393 0
